id,SalePrice
2736,136503.42315773334
2737,141529.88648252084
2738,205970.58215593858
2739,159575.0907263431
2740,130848.03095772126
2741,170278.4902239242
2742,163272.56851082452
2743,167548.38944282173
2744,152331.94945596906
2745,162372.11861042993
2746,152501.36106424817
2747,121527.90057696638
2748,133659.66056657242
2749,139426.0935788702
2750,138690.68382301784
2751,143975.62070884457
2752,185113.92192130562
2753,192356.95160453758
2754,331053.54769321217
2755,115085.7647610157
2756,128046.01507820356
2757,135182.92902532747
2758,79951.9238376683
2759,135101.13213548917
2760,172997.6601924058
2761,142106.08565553423
2762,142510.56533851358
2763,249836.88899736144
2764,116649.02414069403
2765,200316.33813030805
2766,171060.36836896458
2767,117706.22827681265
2768,213023.03919794495
2769,180407.95105466258
2770,162951.5200198384
2771,145702.95311059148
2772,165152.96664169017
2773,169832.66906741884
2774,198902.94275737062
2775,154640.06859707553
2776,141787.7499822698
2777,132889.79379876234
2778,122189.02513682912
2779,186366.2269002594
2780,134441.6961763836
2781,118841.74728173525
2782,131465.79387528042
2783,130985.85051597719
2784,142323.1765793251
2785,136630.69995891987
2786,110928.55454180398
2787,134507.11960459707
2788,118841.74728173525
2789,161999.12075667852
2790,112735.82827415984
2791,541179.5923171323
2792,119489.9121277095
2793,166610.41511237156
2794,132275.61221855754
2795,122827.29365258072
2796,129684.9655232704
2797,168194.13863016473
2798,128648.71268260533
2799,119567.10280665806
2800,121897.71363560791
2801,140434.16908195388
2802,136944.9478940788
2803,214140.81520639273
2804,174367.96811384923
2805,103108.75187349945
2806,118841.74728173525
2807,135188.91111820232
2808,150060.24501286613
2809,141396.28676542628
2810,143499.73906097384
2811,166677.82007251235
2812,162951.5200198384
2813,313240.2586998126
2814,231521.86251686272
2815,89795.98284581755
2816,202409.68463026534
2817,142783.79485152985
2818,150626.05201985917
2819,155549.53638114742
2820,125128.66333545542
2821,140434.16908195388
2822,139590.15319822403
2823,219364.41110567315
2824,198682.26253781738
2825,139923.7892873263
2826,134052.3827643093
2827,163107.07753244723
2828,199095.12740788114
2829,163207.2701798082
2830,198256.27965673793
2831,167573.66433556
2832,317406.0863330955
2833,250018.23990972893
2834,171630.3345225366
2835,233482.58409364542
2836,144052.395321912
2837,162711.39680517648
2838,140541.3175174835
2839,135028.36234066443
2840,209315.04768808658
2841,125847.65990841275
2842,166292.72636736857
2843,128664.82551240525
2844,158643.1429247997
2845,145702.95311059148
2846,133640.91588417516
2847,138865.04958692245
2848,195251.09118460515
2849,164416.70781550437
2850,244435.5946643991
2851,120331.00005751498
2852,188035.4810360174
2853,170579.05000119322
2854,142292.48482345606
2855,161698.7957451966
2856,169728.3469000468
2857,145570.27229405372
2858,197216.82626796747
2859,143046.82651666205
2860,156561.68845475363
2861,144125.31795127888
2862,159700.74095443788
2863,133080.25915716394
2864,188809.5981452751
2865,145359.8222302419
2866,176227.72859397213
2867,119567.10280665806
2868,127548.34096678115
2869,172285.57860092184
2870,135809.00223609508
2871,141260.04812377546
2872,99338.62396055812
2873,131559.27565112908
2874,158003.50305130996
2875,131398.39334019064
2876,140434.16908195388
2877,103979.82360806667
2878,134934.68345197276
2879,142321.47290543976
2880,131398.39334019064
2881,115508.89546814386
2882,151053.4165313399
2883,180381.20590619225
2884,132346.47508247962
2885,139595.0682410761
2886,213860.2223272154
2887,140434.16908195388
2888,140434.16908195388
2889,87389.40421756168
2890,112811.32891615876
2891,163294.1709467963
2892,167283.05500791635
2893,127146.94854026346
2894,117605.68526132962
2895,315656.38974793715
2896,331046.8411519759
2897,123858.14263926557
2898,228846.585011854
2899,167944.02782522942
2900,153190.71074703694
2901,241047.3363320385
2902,210056.99010743524
2903,319841.23243752756
2904,318452.8895933134
2905,188155.53829765337
2906,187344.13261936337
2907,132231.54079126424
2908,126054.75952224637
2909,215103.60251882658
2910,148767.1588585174
2911,140939.12143809185
2912,156436.6871294984
2913,140939.12143809185
2914,132231.54079126424
2915,132231.54079126424
2916,140939.12143809185
2917,170995.2884637483
2918,157085.28160688098
2919,198902.94275737062
